, ID,Date,Q_cms
1986-10-03,08HA011,1986/10/03,6.72
1986-10-04,08HA011,1986/10/04,7.01
1986-10-05,08HA011,1986/10/05,7.08
1986-10-06,08HA011,1986/10/06,7.03
1986-10-07,08HA011,1986/10/07,5.59
1986-10-08,08HA011,1986/10/08,5.32
1986-10-09,08HA011,1986/10/09,5.12
1986-10-10,08HA011,1986/10/10,4.9
1986-10-11,08HA011,1986/10/11,4.72
1986-10-12,08HA011,1986/10/12,4.74
1986-10-13,08HA011,1986/10/13,4.62
1986-10-14,08HA011,1986/10/14,4.62
1986-10-15,08HA011,1986/10/15,4.43
1986-10-16,08HA011,1986/10/16,4.36
1986-10-17,08HA011,1986/10/17,4.24
1986-10-18,08HA011,1986/10/18,4.05
1986-10-19,08HA011,1986/10/19,3.91
1986-10-20,08HA011,1986/10/20,3.77
1986-10-21,08HA011,1986/10/21,3.84
1986-10-22,08HA011,1986/10/22,3.52
1986-10-23,08HA011,1986/10/23,3.5
1986-10-24,08HA011,1986/10/24,3.45
1986-10-25,08HA011,1986/10/25,3.77
1986-10-26,08HA011,1986/10/26,4.85
1986-10-27,08HA011,1986/10/27,5.41
1986-10-28,08HA011,1986/10/28,5.7
1986-10-29,08HA011,1986/10/29,5.71
1986-10-30,08HA011,1986/10/30,6.59
1986-10-31,08HA011,1986/10/31,8.65
1986-11-01,08HA011,1986/11/01,8.99
1986-11-02,08HA011,1986/11/02,9.06
1986-11-03,08HA011,1986/11/03,9.9
1986-11-04,08HA011,1986/11/04,9.65
1986-11-05,08HA011,1986/11/05,9.75
1986-11-06,08HA011,1986/11/06,9.8
1986-11-07,08HA011,1986/11/07,9.53
1986-11-08,08HA011,1986/11/08,9.34
1986-11-09,08HA011,1986/11/09,8.84
1986-11-10,08HA011,1986/11/10,8.62
1986-11-11,08HA011,1986/11/11,8.42
1986-11-12,08HA011,1986/11/12,8.08
1986-11-13,08HA011,1986/11/13,8.93
1986-11-14,08HA011,1986/11/14,9.35
1986-11-15,08HA011,1986/11/15,9.12
1986-11-16,08HA011,1986/11/16,9.11
1986-11-17,08HA011,1986/11/17,9.01
1986-11-18,08HA011,1986/11/18,15.7
1986-11-19,08HA011,1986/11/19,28.1
1986-11-20,08HA011,1986/11/20,82.2
1986-11-21,08HA011,1986/11/21,69.3
1986-11-22,08HA011,1986/11/22,71.1
1986-11-23,08HA011,1986/11/23,112.0
1986-11-24,08HA011,1986/11/24,109.0
1986-11-25,08HA011,1986/11/25,103.0
1986-11-26,08HA011,1986/11/26,112.0
1986-11-27,08HA011,1986/11/27,116.0
1986-11-28,08HA011,1986/11/28,109.0
1986-11-29,08HA011,1986/11/29,101.0
1986-11-30,08HA011,1986/11/30,97.1
1986-12-01,08HA011,1986/12/01,104.0
1986-12-02,08HA011,1986/12/02,101.0
1986-12-03,08HA011,1986/12/03,94.2
1986-12-04,08HA011,1986/12/04,90.1
1986-12-05,08HA011,1986/12/05,86.2
1986-12-06,08HA011,1986/12/06,82.7
1986-12-07,08HA011,1986/12/07,79.5
1986-12-08,08HA011,1986/12/08,75.5
1986-12-09,08HA011,1986/12/09,70.9
1986-12-10,08HA011,1986/12/10,66.1
1986-12-11,08HA011,1986/12/11,62.1
1986-12-12,08HA011,1986/12/12,58.9
1986-12-13,08HA011,1986/12/13,56.8
1986-12-14,08HA011,1986/12/14,63.2
1986-12-15,08HA011,1986/12/15,74.4
1986-12-16,08HA011,1986/12/16,71.9
1986-12-17,08HA011,1986/12/17,67.9
1986-12-18,08HA011,1986/12/18,65.0
1986-12-19,08HA011,1986/12/19,63.0
1986-12-20,08HA011,1986/12/20,61.5
1986-12-21,08HA011,1986/12/21,90.0
1986-12-22,08HA011,1986/12/22,116.0
1986-12-23,08HA011,1986/12/23,115.0
1986-12-24,08HA011,1986/12/24,123.0
1986-12-25,08HA011,1986/12/25,124.0
1986-12-26,08HA011,1986/12/26,130.0
1986-12-27,08HA011,1986/12/27,139.0
1986-12-28,08HA011,1986/12/28,136.0
1986-12-29,08HA011,1986/12/29,149.0
1986-12-30,08HA011,1986/12/30,148.0
1986-12-31,08HA011,1986/12/31,143.0
1987-01-01,08HA011,1987/01/01,146.0
1987-01-02,08HA011,1987/01/02,159.0
1987-01-03,08HA011,1987/01/03,187.0
1987-01-04,08HA011,1987/01/04,176.0
1987-01-05,08HA011,1987/01/05,163.0
1987-01-06,08HA011,1987/01/06,152.0
1987-01-07,08HA011,1987/01/07,141.0
1987-01-08,08HA011,1987/01/08,132.0
1987-01-09,08HA011,1987/01/09,125.0
1987-01-10,08HA011,1987/01/10,128.0
1987-01-11,08HA011,1987/01/11,153.0
1987-01-12,08HA011,1987/01/12,184.0
1987-01-13,08HA011,1987/01/13,174.0
1987-01-14,08HA011,1987/01/14,157.0
1987-01-15,08HA011,1987/01/15,146.0
1987-01-16,08HA011,1987/01/16,137.0
1987-01-17,08HA011,1987/01/17,128.0
1987-01-18,08HA011,1987/01/18,121.0
1987-01-19,08HA011,1987/01/19,114.0
1987-01-20,08HA011,1987/01/20,107.0
1987-01-21,08HA011,1987/01/21,101.0
1987-01-22,08HA011,1987/01/22,97.3
1987-01-23,08HA011,1987/01/23,94.3
1987-01-24,08HA011,1987/01/24,96.9
1987-01-25,08HA011,1987/01/25,98.1
1987-01-26,08HA011,1987/01/26,95.5
1987-01-27,08HA011,1987/01/27,100.0
1987-01-28,08HA011,1987/01/28,142.0
1987-01-29,08HA011,1987/01/29,143.0
1987-01-30,08HA011,1987/01/30,137.0
1987-01-31,08HA011,1987/01/31,137.0
1987-02-01,08HA011,1987/02/01,137.0
1987-02-02,08HA011,1987/02/02,131.0
1987-02-03,08HA011,1987/02/03,123.0
1987-02-04,08HA011,1987/02/04,133.0
1987-02-05,08HA011,1987/02/05,138.0
1987-02-06,08HA011,1987/02/06,131.0
1987-02-07,08HA011,1987/02/07,125.0
1987-02-08,08HA011,1987/02/08,118.0
1987-02-09,08HA011,1987/02/09,114.0
1987-02-10,08HA011,1987/02/10,113.0
1987-02-11,08HA011,1987/02/11,118.0
1987-02-12,08HA011,1987/02/12,118.0
1987-02-13,08HA011,1987/02/13,120.0
1987-02-14,08HA011,1987/02/14,123.0
1987-02-15,08HA011,1987/02/15,118.0
1987-02-16,08HA011,1987/02/16,117.0
1987-02-17,08HA011,1987/02/17,114.0
1987-02-18,08HA011,1987/02/18,110.0
1987-02-19,08HA011,1987/02/19,106.0
1987-02-20,08HA011,1987/02/20,102.0
1987-02-21,08HA011,1987/02/21,98.3
1987-02-22,08HA011,1987/02/22,94.0
1987-02-23,08HA011,1987/02/23,88.6
1987-02-24,08HA011,1987/02/24,83.3
1987-02-25,08HA011,1987/02/25,78.8
1987-02-26,08HA011,1987/02/26,74.7
1987-02-27,08HA011,1987/02/27,71.4
1987-02-28,08HA011,1987/02/28,67.8
1987-03-01,08HA011,1987/03/01,64.8
1987-03-02,08HA011,1987/03/02,68.3
1987-03-03,08HA011,1987/03/03,106.0
1987-03-04,08HA011,1987/03/04,137.0
1987-03-05,08HA011,1987/03/05,149.0
1987-03-06,08HA011,1987/03/06,149.0
1987-03-07,08HA011,1987/03/07,140.0
1987-03-08,08HA011,1987/03/08,132.0
1987-03-09,08HA011,1987/03/09,126.0
1987-03-10,08HA011,1987/03/10,123.0
1987-03-11,08HA011,1987/03/11,121.0
1987-03-12,08HA011,1987/03/12,119.0
1987-03-13,08HA011,1987/03/13,120.0
1987-03-14,08HA011,1987/03/14,119.0
1987-03-15,08HA011,1987/03/15,116.0
1987-03-16,08HA011,1987/03/16,111.0
1987-03-17,08HA011,1987/03/17,109.0
1987-03-18,08HA011,1987/03/18,107.0
1987-03-19,08HA011,1987/03/19,102.0
1987-03-20,08HA011,1987/03/20,97.7
1987-03-21,08HA011,1987/03/21,92.6
1987-03-22,08HA011,1987/03/22,87.9
1987-03-23,08HA011,1987/03/23,83.3
1987-03-24,08HA011,1987/03/24,78.8
1987-03-25,08HA011,1987/03/25,75.1
1987-03-26,08HA011,1987/03/26,71.2
1987-03-27,08HA011,1987/03/27,67.3
1987-03-28,08HA011,1987/03/28,63.7
1987-03-29,08HA011,1987/03/29,60.2
1987-03-30,08HA011,1987/03/30,56.8
1987-03-31,08HA011,1987/03/31,54.2
1987-04-01,08HA011,1987/04/01,51.2
1987-04-02,08HA011,1987/04/02,49.4
1987-04-03,08HA011,1987/04/03,46.3
1987-04-04,08HA011,1987/04/04,43.6
1987-04-05,08HA011,1987/04/05,41.4
1987-04-06,08HA011,1987/04/06,38.4
1987-04-07,08HA011,1987/04/07,36.8
1987-04-08,08HA011,1987/04/08,39.0
1987-04-09,08HA011,1987/04/09,35.6
1987-04-10,08HA011,1987/04/10,38.9
1987-04-11,08HA011,1987/04/11,40.9
1987-04-12,08HA011,1987/04/12,39.5
1987-04-13,08HA011,1987/04/13,38.3
1987-04-14,08HA011,1987/04/14,40.3
1987-04-15,08HA011,1987/04/15,40.1
1987-04-16,08HA011,1987/04/16,52.9
1987-04-17,08HA011,1987/04/17,59.7
1987-04-18,08HA011,1987/04/18,59.4
1987-04-19,08HA011,1987/04/19,58.1
1987-04-20,08HA011,1987/04/20,55.7
1987-04-21,08HA011,1987/04/21,53.6
1987-04-22,08HA011,1987/04/22,50.2
1987-04-23,08HA011,1987/04/23,45.8
1987-04-24,08HA011,1987/04/24,41.4
1987-04-25,08HA011,1987/04/25,39.0
1987-04-26,08HA011,1987/04/26,38.3
1987-04-27,08HA011,1987/04/27,36.1
1987-04-28,08HA011,1987/04/28,34.2
1987-04-29,08HA011,1987/04/29,32.3
1987-04-30,08HA011,1987/04/30,31.9
1987-05-01,08HA011,1987/05/01,31.2
1987-05-02,08HA011,1987/05/02,31.3
1987-05-03,08HA011,1987/05/03,30.9
1987-05-04,08HA011,1987/05/04,32.1
1987-05-05,08HA011,1987/05/05,32.3
1987-05-06,08HA011,1987/05/06,31.8
1987-05-07,08HA011,1987/05/07,31.4
1987-05-08,08HA011,1987/05/08,31.0
1987-05-09,08HA011,1987/05/09,30.3
1987-05-10,08HA011,1987/05/10,29.5
1987-05-11,08HA011,1987/05/11,30.3
1987-05-12,08HA011,1987/05/12,29.5
1987-05-13,08HA011,1987/05/13,28.8
1987-05-14,08HA011,1987/05/14,29.9
1987-05-15,08HA011,1987/05/15,29.5
1987-05-16,08HA011,1987/05/16,28.5
1987-05-17,08HA011,1987/05/17,28.6
1987-05-18,08HA011,1987/05/18,28.2
1987-05-19,08HA011,1987/05/19,28.4
1987-05-20,08HA011,1987/05/20,25.1
1987-05-21,08HA011,1987/05/21,22.4
1987-05-22,08HA011,1987/05/22,19.5
1987-05-23,08HA011,1987/05/23,17.4
1987-05-24,08HA011,1987/05/24,15.0
1987-05-25,08HA011,1987/05/25,14.1
1987-05-26,08HA011,1987/05/26,9.52
1987-05-27,08HA011,1987/05/27,9.46
1987-05-28,08HA011,1987/05/28,9.38
1987-05-29,08HA011,1987/05/29,9.31
1987-05-30,08HA011,1987/05/30,12.6
1987-05-31,08HA011,1987/05/31,14.1
1987-06-01,08HA011,1987/06/01,17.6
1987-06-02,08HA011,1987/06/02,19.5
1987-06-03,08HA011,1987/06/03,19.5
1987-06-04,08HA011,1987/06/04,19.9
1987-06-05,08HA011,1987/06/05,20.8
1987-06-06,08HA011,1987/06/06,19.9
1987-06-07,08HA011,1987/06/07,19.4
1987-06-08,08HA011,1987/06/08,19.0
1987-06-09,08HA011,1987/06/09,18.3
1987-06-10,08HA011,1987/06/10,17.2
1987-06-11,08HA011,1987/06/11,17.9
1987-06-12,08HA011,1987/06/12,16.2
1987-06-13,08HA011,1987/06/13,18.4
1987-06-14,08HA011,1987/06/14,19.8
1987-06-15,08HA011,1987/06/15,20.2
1987-06-16,08HA011,1987/06/16,20.1
1987-06-17,08HA011,1987/06/17,21.0
1987-06-18,08HA011,1987/06/18,20.0
1987-06-19,08HA011,1987/06/19,18.9
1987-06-20,08HA011,1987/06/20,18.2
1987-06-21,08HA011,1987/06/21,18.2
1987-06-22,08HA011,1987/06/22,19.3
1987-06-23,08HA011,1987/06/23,21.3
1987-06-24,08HA011,1987/06/24,21.0
1987-06-25,08HA011,1987/06/25,21.4
1987-06-26,08HA011,1987/06/26,20.3
1987-06-27,08HA011,1987/06/27,19.5
1987-06-28,08HA011,1987/06/28,16.9
1987-06-29,08HA011,1987/06/29,14.4
1987-06-30,08HA011,1987/06/30,12.1
1987-07-01,08HA011,1987/07/01,10.1
1987-07-02,08HA011,1987/07/02,9.46
1987-07-03,08HA011,1987/07/03,8.53
1987-07-04,08HA011,1987/07/04,8.47
1987-07-05,08HA011,1987/07/05,13.8
1987-07-06,08HA011,1987/07/06,10.9
1987-07-07,08HA011,1987/07/07,10.1
1987-07-08,08HA011,1987/07/08,9.83
1987-07-09,08HA011,1987/07/09,9.82
1987-07-10,08HA011,1987/07/10,10.5
1987-07-11,08HA011,1987/07/11,10.1
1987-07-12,08HA011,1987/07/12,9.94
1987-07-13,08HA011,1987/07/13,9.44
1987-07-14,08HA011,1987/07/14,7.9
1987-07-15,08HA011,1987/07/15,7.47
1987-07-16,08HA011,1987/07/16,6.67
1987-07-17,08HA011,1987/07/17,6.26
1987-07-18,08HA011,1987/07/18,5.5
1987-07-19,08HA011,1987/07/19,5.62
1987-07-20,08HA011,1987/07/20,5.63
1987-07-21,08HA011,1987/07/21,5.37
1987-07-22,08HA011,1987/07/22,5.47
1987-07-23,08HA011,1987/07/23,5.35
1987-07-24,08HA011,1987/07/24,5.27
1987-07-25,08HA011,1987/07/25,5.6
1987-07-26,08HA011,1987/07/26,5.79
1987-07-27,08HA011,1987/07/27,5.54
1987-07-28,08HA011,1987/07/28,5.73
1987-07-29,08HA011,1987/07/29,5.74
1987-07-30,08HA011,1987/07/30,5.81
1987-07-31,08HA011,1987/07/31,6.85
1987-08-01,08HA011,1987/08/01,6.75
1987-08-02,08HA011,1987/08/02,6.38
1987-08-03,08HA011,1987/08/03,6.22
1987-08-04,08HA011,1987/08/04,5.2
1987-08-05,08HA011,1987/08/05,5.1
1987-08-06,08HA011,1987/08/06,5.56
1987-08-07,08HA011,1987/08/07,4.0
1987-08-08,08HA011,1987/08/08,3.8
1987-08-09,08HA011,1987/08/09,3.6
1987-08-10,08HA011,1987/08/10,3.8
1987-08-11,08HA011,1987/08/11,4.0
1987-08-12,08HA011,1987/08/12,4.3
1987-08-13,08HA011,1987/08/13,4.6
1987-08-14,08HA011,1987/08/14,4.92
1987-08-15,08HA011,1987/08/15,5.05
1987-08-16,08HA011,1987/08/16,4.96
1987-08-17,08HA011,1987/08/17,4.84
1987-08-18,08HA011,1987/08/18,4.95
1987-08-19,08HA011,1987/08/19,5.15
1987-08-20,08HA011,1987/08/20,5.28
1987-08-21,08HA011,1987/08/21,5.0
1987-08-22,08HA011,1987/08/22,4.84
1987-08-23,08HA011,1987/08/23,4.95
1987-08-24,08HA011,1987/08/24,4.92
1987-08-25,08HA011,1987/08/25,4.95
1987-08-26,08HA011,1987/08/26,4.96
1987-08-27,08HA011,1987/08/27,5.06
1987-08-28,08HA011,1987/08/28,5.22
1987-08-29,08HA011,1987/08/29,5.1
1987-08-30,08HA011,1987/08/30,4.94
1987-08-31,08HA011,1987/08/31,4.97
1987-09-01,08HA011,1987/09/01,5.15
1987-09-02,08HA011,1987/09/02,5.5
1987-09-03,08HA011,1987/09/03,5.27
1987-09-04,08HA011,1987/09/04,5.2
1987-09-05,08HA011,1987/09/05,5.2
1987-09-06,08HA011,1987/09/06,5.2
1987-09-07,08HA011,1987/09/07,6.15
1987-09-08,08HA011,1987/09/08,5.48
1987-09-09,08HA011,1987/09/09,5.38
1987-09-10,08HA011,1987/09/10,5.23
1987-09-11,08HA011,1987/09/11,5.26
1987-09-12,08HA011,1987/09/12,5.12
1987-09-13,08HA011,1987/09/13,5.23
1987-09-14,08HA011,1987/09/14,5.14
1987-09-15,08HA011,1987/09/15,5.26
1987-09-16,08HA011,1987/09/16,4.3
1987-09-17,08HA011,1987/09/17,4.4
1987-09-18,08HA011,1987/09/18,4.54
1987-09-19,08HA011,1987/09/19,4.3
1987-09-20,08HA011,1987/09/20,4.1
1987-09-21,08HA011,1987/09/21,4.4
1987-09-22,08HA011,1987/09/22,4.6
1987-09-23,08HA011,1987/09/23,4.5
1987-09-24,08HA011,1987/09/24,4.4
1987-09-25,08HA011,1987/09/25,4.6
1987-09-26,08HA011,1987/09/26,4.4
1987-09-27,08HA011,1987/09/27,4.3
1987-09-28,08HA011,1987/09/28,4.23
1987-09-29,08HA011,1987/09/29,4.27
1987-09-30,08HA011,1987/09/30,4.18
1987-10-01,08HA011,1987/10/01,3.94
1987-10-02,08HA011,1987/10/02,4.07
1987-10-03,08HA011,1987/10/03,4.62
1987-10-04,08HA011,1987/10/04,4.59
1987-10-05,08HA011,1987/10/05,4.43
1987-10-06,08HA011,1987/10/06,4.63
1987-10-07,08HA011,1987/10/07,4.81
1987-10-08,08HA011,1987/10/08,4.6
1987-10-09,08HA011,1987/10/09,4.56
1987-10-10,08HA011,1987/10/10,4.37
1987-10-11,08HA011,1987/10/11,4.22
1987-10-12,08HA011,1987/10/12,4.19
1987-10-13,08HA011,1987/10/13,5.17
1987-10-14,08HA011,1987/10/14,4.53
1987-10-15,08HA011,1987/10/15,4.31
1987-10-16,08HA011,1987/10/16,4.46
1987-10-17,08HA011,1987/10/17,4.32
1987-10-18,08HA011,1987/10/18,4.18
1987-10-19,08HA011,1987/10/19,4.6
1987-10-20,08HA011,1987/10/20,4.72
1987-10-21,08HA011,1987/10/21,4.79
1987-10-22,08HA011,1987/10/22,4.67
1987-10-23,08HA011,1987/10/23,4.51
1987-10-24,08HA011,1987/10/24,4.12
1987-10-25,08HA011,1987/10/25,4.05
1987-10-26,08HA011,1987/10/26,4.1
1987-10-27,08HA011,1987/10/27,4.44
1987-10-28,08HA011,1987/10/28,4.46
1987-10-29,08HA011,1987/10/29,4.39
1987-10-30,08HA011,1987/10/30,4.32
1987-10-31,08HA011,1987/10/31,4.57
1987-11-01,08HA011,1987/11/01,4.56
1987-11-02,08HA011,1987/11/02,4.42
1987-11-03,08HA011,1987/11/03,4.41
1987-11-04,08HA011,1987/11/04,4.17
1987-11-05,08HA011,1987/11/05,3.92
1987-11-06,08HA011,1987/11/06,3.98
1987-11-07,08HA011,1987/11/07,3.87
1987-11-08,08HA011,1987/11/08,3.8
1987-11-09,08HA011,1987/11/09,3.99
1987-11-10,08HA011,1987/11/10,4.05
1987-11-11,08HA011,1987/11/11,5.24
1987-11-12,08HA011,1987/11/12,5.93
1987-11-13,08HA011,1987/11/13,6.56
1987-11-14,08HA011,1987/11/14,6.97
1987-11-15,08HA011,1987/11/15,7.36
1987-11-16,08HA011,1987/11/16,8.06
1987-11-17,08HA011,1987/11/17,7.65
1987-11-18,08HA011,1987/11/18,7.64
1987-11-19,08HA011,1987/11/19,7.52
1987-11-20,08HA011,1987/11/20,7.62
1987-11-21,08HA011,1987/11/21,8.97
1987-11-22,08HA011,1987/11/22,18.4
1987-11-23,08HA011,1987/11/23,21.9
1987-11-24,08HA011,1987/11/24,52.6
1987-11-25,08HA011,1987/11/25,53.0
1987-11-26,08HA011,1987/11/26,50.1
1987-11-27,08HA011,1987/11/27,49.2
1987-11-28,08HA011,1987/11/28,46.9
1987-11-29,08HA011,1987/11/29,44.8
1987-11-30,08HA011,1987/11/30,44.0
1987-12-01,08HA011,1987/12/01,70.6
1987-12-02,08HA011,1987/12/02,87.0
1987-12-03,08HA011,1987/12/03,100.0
1987-12-04,08HA011,1987/12/04,101.0
1987-12-05,08HA011,1987/12/05,101.0
1987-12-06,08HA011,1987/12/06,129.0
1987-12-07,08HA011,1987/12/07,134.0
1987-12-08,08HA011,1987/12/08,131.0
1987-12-09,08HA011,1987/12/09,175.0
1987-12-10,08HA011,1987/12/10,198.0
1987-12-11,08HA011,1987/12/11,168.0
1987-12-12,08HA011,1987/12/12,153.0
1987-12-13,08HA011,1987/12/13,143.0
1987-12-14,08HA011,1987/12/14,135.0
1987-12-15,08HA011,1987/12/15,127.0
1987-12-16,08HA011,1987/12/16,117.0
1987-12-17,08HA011,1987/12/17,109.0
1987-12-18,08HA011,1987/12/18,103.0
1987-12-19,08HA011,1987/12/19,96.5
1987-12-20,08HA011,1987/12/20,90.8
1987-12-21,08HA011,1987/12/21,84.4
1987-12-22,08HA011,1987/12/22,77.9
1987-12-23,08HA011,1987/12/23,71.8
1987-12-24,08HA011,1987/12/24,67.5
1987-12-25,08HA011,1987/12/25,62.7
1987-12-26,08HA011,1987/12/26,58.5
1987-12-27,08HA011,1987/12/27,54.1
1987-12-28,08HA011,1987/12/28,51.9
1987-12-29,08HA011,1987/12/29,49.3
1987-12-30,08HA011,1987/12/30,47.2
1987-12-31,08HA011,1987/12/31,44.4
1988-01-01,08HA011,1988/01/01,41.5
1988-01-02,08HA011,1988/01/02,38.9
1988-01-03,08HA011,1988/01/03,36.2
1988-01-04,08HA011,1988/01/04,34.4
1988-01-05,08HA011,1988/01/05,32.9
1988-01-06,08HA011,1988/01/06,31.1
1988-01-07,08HA011,1988/01/07,30.0
1988-01-08,08HA011,1988/01/08,29.4
1988-01-09,08HA011,1988/01/09,30.7
1988-01-10,08HA011,1988/01/10,33.6
1988-01-11,08HA011,1988/01/11,32.6
1988-01-12,08HA011,1988/01/12,30.8
1988-01-13,08HA011,1988/01/13,36.0
1988-01-14,08HA011,1988/01/14,123.0
1988-01-15,08HA011,1988/01/15,127.0
1988-01-16,08HA011,1988/01/16,109.0
1988-01-17,08HA011,1988/01/17,99.9
1988-01-18,08HA011,1988/01/18,92.5
1988-01-19,08HA011,1988/01/19,85.6
1988-01-20,08HA011,1988/01/20,85.7
1988-01-21,08HA011,1988/01/21,82.7
1988-01-22,08HA011,1988/01/22,81.5
1988-01-23,08HA011,1988/01/23,79.4
1988-01-24,08HA011,1988/01/24,75.7
1988-01-25,08HA011,1988/01/25,71.8
1988-01-26,08HA011,1988/01/26,68.1
1988-01-27,08HA011,1988/01/27,64.8
1988-01-28,08HA011,1988/01/28,65.8
1988-01-29,08HA011,1988/01/29,70.3
1988-01-30,08HA011,1988/01/30,69.7
1988-01-31,08HA011,1988/01/31,67.1
1988-02-01,08HA011,1988/02/01,64.0
1988-02-02,08HA011,1988/02/02,61.0
1988-02-03,08HA011,1988/02/03,58.7
1988-02-04,08HA011,1988/02/04,55.7
1988-02-05,08HA011,1988/02/05,53.4
1988-02-06,08HA011,1988/02/06,51.3
1988-02-07,08HA011,1988/02/07,51.2
1988-02-08,08HA011,1988/02/08,49.8
1988-02-09,08HA011,1988/02/09,52.4
1988-02-10,08HA011,1988/02/10,54.2
1988-02-11,08HA011,1988/02/11,58.3
1988-02-12,08HA011,1988/02/12,69.3
1988-02-13,08HA011,1988/02/13,79.9
1988-02-14,08HA011,1988/02/14,84.4
1988-02-15,08HA011,1988/02/15,99.0
1988-02-16,08HA011,1988/02/16,93.8
1988-02-17,08HA011,1988/02/17,94.7
1988-02-18,08HA011,1988/02/18,92.5
1988-02-19,08HA011,1988/02/19,87.7
1988-02-20,08HA011,1988/02/20,83.0
1988-02-21,08HA011,1988/02/21,78.9
1988-02-22,08HA011,1988/02/22,74.5
1988-02-23,08HA011,1988/02/23,70.5
1988-02-24,08HA011,1988/02/24,67.6
1988-02-25,08HA011,1988/02/25,64.2
1988-02-26,08HA011,1988/02/26,61.4
1988-02-27,08HA011,1988/02/27,57.5
1988-02-28,08HA011,1988/02/28,55.0
1988-02-29,08HA011,1988/02/29,53.9
1988-03-01,08HA011,1988/03/01,52.8
1988-03-02,08HA011,1988/03/02,51.5
1988-03-03,08HA011,1988/03/03,50.8
1988-03-04,08HA011,1988/03/04,51.2
1988-03-05,08HA011,1988/03/05,54.3
1988-03-06,08HA011,1988/03/06,63.9
1988-03-07,08HA011,1988/03/07,62.0
1988-03-08,08HA011,1988/03/08,64.1
1988-03-09,08HA011,1988/03/09,67.4
1988-03-10,08HA011,1988/03/10,64.2
1988-03-11,08HA011,1988/03/11,61.5
1988-03-12,08HA011,1988/03/12,58.6
1988-03-13,08HA011,1988/03/13,55.5
1988-03-14,08HA011,1988/03/14,54.0
1988-03-15,08HA011,1988/03/15,51.4
1988-03-16,08HA011,1988/03/16,49.5
1988-03-17,08HA011,1988/03/17,48.1
1988-03-18,08HA011,1988/03/18,46.1
1988-03-19,08HA011,1988/03/19,44.2
1988-03-20,08HA011,1988/03/20,47.5
1988-03-21,08HA011,1988/03/21,51.7
1988-03-22,08HA011,1988/03/22,57.1
1988-03-23,08HA011,1988/03/23,83.1
1988-03-24,08HA011,1988/03/24,85.4
1988-03-25,08HA011,1988/03/25,91.6
1988-03-26,08HA011,1988/03/26,105.0
1988-03-27,08HA011,1988/03/27,96.0
1988-03-28,08HA011,1988/03/28,89.5
1988-03-29,08HA011,1988/03/29,85.4
1988-03-30,08HA011,1988/03/30,80.8
1988-03-31,08HA011,1988/03/31,77.1
1988-04-01,08HA011,1988/04/01,72.4
1988-04-02,08HA011,1988/04/02,77.5
1988-04-03,08HA011,1988/04/03,106.0
1988-04-04,08HA011,1988/04/04,103.0
1988-04-05,08HA011,1988/04/05,116.0
1988-04-06,08HA011,1988/04/06,136.0
1988-04-07,08HA011,1988/04/07,125.0
1988-04-08,08HA011,1988/04/08,116.0
1988-04-09,08HA011,1988/04/09,109.0
1988-04-10,08HA011,1988/04/10,103.0
1988-04-11,08HA011,1988/04/11,98.2
1988-04-12,08HA011,1988/04/12,95.6
1988-04-13,08HA011,1988/04/13,93.0
1988-04-14,08HA011,1988/04/14,90.6
1988-04-15,08HA011,1988/04/15,87.0
1988-04-16,08HA011,1988/04/16,85.0
1988-04-17,08HA011,1988/04/17,82.6
1988-04-18,08HA011,1988/04/18,79.3
1988-04-19,08HA011,1988/04/19,75.1
1988-04-20,08HA011,1988/04/20,72.3
1988-04-21,08HA011,1988/04/21,68.9
1988-04-22,08HA011,1988/04/22,63.1
1988-04-23,08HA011,1988/04/23,59.8
1988-04-24,08HA011,1988/04/24,55.6
1988-04-25,08HA011,1988/04/25,51.1
1988-04-26,08HA011,1988/04/26,46.9
1988-04-27,08HA011,1988/04/27,42.7
1988-04-28,08HA011,1988/04/28,42.2
1988-04-29,08HA011,1988/04/29,45.3
1988-04-30,08HA011,1988/04/30,45.3
1988-05-01,08HA011,1988/05/01,43.7
1988-05-02,08HA011,1988/05/02,43.8
1988-05-03,08HA011,1988/05/03,43.7
1988-05-04,08HA011,1988/05/04,42.2
1988-05-05,08HA011,1988/05/05,41.0
1988-05-06,08HA011,1988/05/06,39.3
1988-05-07,08HA011,1988/05/07,38.7
1988-05-08,08HA011,1988/05/08,37.0
1988-05-09,08HA011,1988/05/09,36.3
1988-05-10,08HA011,1988/05/10,35.7
1988-05-11,08HA011,1988/05/11,35.0
1988-05-12,08HA011,1988/05/12,35.0
1988-05-13,08HA011,1988/05/13,36.4
1988-05-14,08HA011,1988/05/14,37.7
1988-05-15,08HA011,1988/05/15,37.4
1988-05-16,08HA011,1988/05/16,38.4
1988-05-17,08HA011,1988/05/17,41.7
1988-05-18,08HA011,1988/05/18,43.7
1988-05-19,08HA011,1988/05/19,44.3
1988-05-20,08HA011,1988/05/20,42.9
1988-05-21,08HA011,1988/05/21,40.7
1988-05-22,08HA011,1988/05/22,40.9
1988-05-23,08HA011,1988/05/23,40.6
1988-05-24,08HA011,1988/05/24,38.7
1988-05-25,08HA011,1988/05/25,37.6
1988-05-26,08HA011,1988/05/26,35.8
1988-05-27,08HA011,1988/05/27,35.9
1988-05-28,08HA011,1988/05/28,40.4
1988-05-29,08HA011,1988/05/29,42.8
1988-05-30,08HA011,1988/05/30,42.7
1988-05-31,08HA011,1988/05/31,41.2
1988-06-01,08HA011,1988/06/01,38.4
